Position,,,,,,,,Intensity Mean Ch=3 Img=1,Intensity Mean Ch=2 Img=1
 ==================== ,,,,,,,, ==================== , ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,VENUS Intensity Mean,KEIMA Intensity Mean
51.9971,33.6957,1.3114,um,Spot,Position,63,75671,31.4507,1583.15
37.2187,33.8684,7.10998,um,Spot,Position,63,75672,17.2733,1447.19
63.7358,30.3388,0.24,um,Spot,Position,63,75673,14.8157,1356.66
77.9483,34.042,0.24,um,Spot,Position,63,75674,21.7494,1954.01
80.8075,29.5235,4.02666,um,Spot,Position,63,75675,20.9293,1557.03
74.5556,34.947,7.07389,um,Spot,Position,63,75676,21.2507,1445.72
111.832,34.6832,0.24,um,Spot,Position,63,75677,21.2549,1221.5
118.593,28.7127,2.9072,um,Spot,Position,63,75678,23.2579,1718.25
117.336,35.0031,5.43952,um,Spot,Position,63,75679,16.5385,1503.97
28.4446,46.6427,0.24,um,Spot,Position,63,75680,15.6063,1981.51
23.3028,55.7755,0.24,um,Spot,Position,63,75681,26.161,1355.24
28.3718,59.61,0.24,um,Spot,Position,63,75682,45.7857,1774.64
22.9697,41.6761,4.01139,um,Spot,Position,63,75683,33.0157,918.782
27.8305,47.2029,6.98629,um,Spot,Position,63,75684,55.5109,1179.14
46.7301,41.6895,0.24,um,Spot,Position,63,75685,152.914,1358.78
38.8452,48.1126,0.24,um,Spot,Position,63,75686,86.3694,1458.23
50.763,48.0109,0.24,um,Spot,Position,63,75687,90.5508,1114.27
32.6188,50.791,0.24,um,Spot,Position,63,75688,63.4584,1800.08
53.4827,50.9038,0.24,um,Spot,Position,63,75689,71.8816,912.993
43.2339,61.3691,0.24,um,Spot,Position,63,75690,57.91,1532.48
49.3854,62.6712,0.24,um,Spot,Position,63,75691,108.382,1684.49
41.3874,52.438,0.661731,um,Spot,Position,63,75692,134.555,1337.03
56.4903,42.7701,1.7142,um,Spot,Position,63,75693,42.1951,1257.19
56.4143,62.2069,1.84487,um,Spot,Position,63,75694,17.863,1926.55
34.8369,62.0167,1.97291,um,Spot,Position,63,75695,50.0192,1728.51
37.841,37.9484,2.48087,um,Spot,Position,63,75696,42.4736,1083.6
30.2915,37.1629,3.65935,um,Spot,Position,63,75697,36.435,1677.56
42.0132,40.3139,3.97064,um,Spot,Position,63,75698,89.4602,1054.33
47.3624,39.2443,4.93574,um,Spot,Position,63,75699,81.4819,1070.08
52.9815,42.1543,5.82702,um,Spot,Position,63,75700,45.9276,1090.22
47.3835,53.2192,6.37887,um,Spot,Position,63,75701,176.984,1174.97
33.4636,43.4111,6.83461,um,Spot,Position,63,75702,61.2549,1345.37
48.2898,63.5157,6.96962,um,Spot,Position,63,75703,391.495,1610.71
69.9841,38.1089,0.24,um,Spot,Position,63,75704,24.9949,1058.2
86.569,44.1597,0.24,um,Spot,Position,63,75705,17.5391,1108.24
73.2589,44.7366,0.24,um,Spot,Position,63,75706,31.4962,1078.29
79.3024,46.3068,0.24,um,Spot,Position,63,75707,90.081,1415.79
68.3664,54.5151,0.24,um,Spot,Position,63,75708,108.509,1357.96
62.6578,64.4875,0.24,um,Spot,Position,63,75709,17.9549,1466.48
61.1989,51.1876,0.946547,um,Spot,Position,63,75710,131.157,1731.91
72.3488,55.1674,0.609446,um,Spot,Position,63,75711,26.0674,1259.38
76.0278,51.6386,1.82936,um,Spot,Position,63,75712,37.6814,1380.57
84.5972,56.7288,1.68366,um,Spot,Position,63,75713,30.959,1483.62
61.0045,39.7265,3.47039,um,Spot,Position,63,75714,41.7333,1313.2
82.6136,44.6524,4.46916,um,Spot,Position,63,75715,28.7607,1338.93
62.4968,53.578,6.02078,um,Spot,Position,63,75716,339.819,1612.15
66.6305,45.9123,7.04027,um,Spot,Position,63,75717,325.008,1742.54
85.252,53.4066,7.43576,um,Spot,Position,63,75718,28.6559,1400.6
95.2797,36.6661,0.24,um,Spot,Position,63,75719,15.4171,1900.14
88.1695,37.5119,0.24,um,Spot,Position,63,75720,20.3111,1131.59
113.35,50.1793,0.24,um,Spot,Position,63,75721,14.9675,1149.42
92.5702,52.5337,0.24,um,Spot,Position,63,75722,25.2056,1058.63
100.509,52.8327,0.24,um,Spot,Position,63,75723,19.6624,1042.27
99.0955,58.4756,0.24,um,Spot,Position,63,75724,10.2894,996.484
92.2358,59.4059,0.24,um,Spot,Position,63,75725,22.4495,1526.97
106.127,62.5976,0.24,um,Spot,Position,63,75726,20.8499,1233.55
112.492,64.5738,0.24,um,Spot,Position,63,75727,13.5541,1388.02
88.0993,51.3111,2.3576,um,Spot,Position,63,75728,19.1386,1401.06
100.178,37.539,3.36179,um,Spot,Position,63,75729,23.2055,1934.08
106.993,44.9414,3.70702,um,Spot,Position,63,75730,21.2311,972.97
98.7339,47.5807,4.37093,um,Spot,Position,63,75731,15.008,1432.5
94.2866,60.4152,4.77725,um,Spot,Position,63,75732,23.3036,1714.96
105.704,38.5741,5.32441,um,Spot,Position,63,75733,10.3089,1533.82
115.057,54.0782,6.32306,um,Spot,Position,63,75734,16.3816,996.013
102.335,51.2375,7.58152,um,Spot,Position,63,75735,17.5845,1433.29
113.706,63.989,7.55529,um,Spot,Position,63,75736,22.4017,1207.95
116.408,61.0631,3.99409,um,Spot,Position,63,75737,20.104,1181.42
117.276,39.3096,7.3086,um,Spot,Position,63,75738,14.9504,1256.92
21.8888,68.2342,0.24,um,Spot,Position,63,75739,32.9164,1491.27
28.1438,70.1847,0.24,um,Spot,Position,63,75740,34.3982,1994.09
23.1805,77.1351,0.24,um,Spot,Position,63,75741,15.83,1202.01
26.9523,85.8457,0.24,um,Spot,Position,63,75742,29.3894,1766.54
26.653,65.3724,3.16057,um,Spot,Position,63,75743,58.8079,1726.96
27.2664,80.7954,5.76778,um,Spot,Position,63,75744,33.6301,1780.83
42.042,71.5369,0.24,um,Spot,Position,63,75745,68.1643,1380.08
36.829,78.8089,0.24,um,Spot,Position,63,75746,34.4269,1813.28
44.6978,79.2594,1.19512,um,Spot,Position,63,75747,33.1526,1450.26
37.5369,67.5581,1.47677,um,Spot,Position,63,75748,39.4258,1695.43
55.2094,72.9628,1.59421,um,Spot,Position,63,75749,25.4199,1331.35
43.7698,85.9675,2.96497,um,Spot,Position,63,75750,19.7103,1880.1
31.7679,86.9952,3.1574,um,Spot,Position,63,75751,23.7236,2231.28
45.0015,90.2902,4.28524,um,Spot,Position,63,75752,20.4078,1779.82
53.382,81.8461,4.42192,um,Spot,Position,63,75753,23.227,1275.44
35.3908,89.0627,5.918,um,Spot,Position,63,75754,20.955,1804.99
56.3416,91.5598,7.10417,um,Spot,Position,63,75755,25.5735,1967.55
66.6637,65.7932,0.24,um,Spot,Position,63,75756,25.3011,1447.93
74.5516,66.3369,0.24,um,Spot,Position,63,75757,35.7764,1449.42
84.3385,68.8144,0.24,um,Spot,Position,63,75758,11.394,1252.96
65.6722,72.4763,0.24,um,Spot,Position,63,75759,24.0892,1802.83
79.0072,72.9983,0.24,um,Spot,Position,63,75760,24.4477,1371.91
65.7079,77.823,0.24,um,Spot,Position,63,75761,26.8146,1781.21
58.1532,86.4013,0.24,um,Spot,Position,63,75762,23.137,1522.05
70.3136,86.5885,0.24,um,Spot,Position,63,75763,13.422,1970.26
75.8021,87.9977,0.24,um,Spot,Position,63,75764,17.3815,1199.99
74.184,78.1717,0.504253,um,Spot,Position,63,75765,17.8261,1780.89
65.7826,85.3062,2.03059,um,Spot,Position,63,75766,27.3896,1382.65
71.2108,65.8039,4.3588,um,Spot,Position,63,75767,62.6335,1291.82
85.6119,88.4502,4.411,um,Spot,Position,63,75768,16.028,1452.76
60.7394,74.2654,5.55909,um,Spot,Position,63,75769,48.6083,1251.39
77.2361,87.7467,5.32306,um,Spot,Position,63,75770,18.3667,1685.08
62.2896,64.9343,6.81615,um,Spot,Position,63,75771,24.7487,1462.15
73.9546,83.2389,7.39751,um,Spot,Position,63,75772,30.6577,1363.34
67.0108,83.3807,7.32843,um,Spot,Position,63,75773,20.6829,1686.19
87.5881,76.6745,0.24,um,Spot,Position,63,75774,27.0644,1641.7
112.786,85.8987,0.24,um,Spot,Position,63,75775,21.0019,1764.27
106.446,74.5925,1.78674,um,Spot,Position,63,75776,10.1284,1491.92
93.7219,88.2558,1.5345,um,Spot,Position,63,75777,15.4774,2575.01
98.0789,71.0878,2.03704,um,Spot,Position,63,75778,18.4802,1080.49
93.8226,71.2234,3.04775,um,Spot,Position,63,75779,16.9942,1718.89
93.69,83.0216,2.99522,um,Spot,Position,63,75780,13.3156,1289.89
101.051,79.4296,4.27002,um,Spot,Position,63,75781,24.698,1415.38
88.5506,70.0979,5.38502,um,Spot,Position,63,75782,22.7027,1334.49
114.438,75.1632,5.51828,um,Spot,Position,63,75783,264.444,1427.23
104.328,88.3958,6.20896,um,Spot,Position,63,75784,11.3236,1993.86
95.2077,77.7657,6.50587,um,Spot,Position,63,75785,25.492,1441.15
91.0137,76.0548,7.55643,um,Spot,Position,63,75786,21.6945,1516.54
115.222,91.5784,0.24,um,Spot,Position,63,75787,18.4384,2266.91
42.7315,33.0467,9.66197,um,Spot,Position,63,75788,32.6373,1498.6
55.4288,29.2552,11.0822,um,Spot,Position,63,75789,24.0062,2080.95
38.5023,35.9022,15.3249,um,Spot,Position,63,75790,58.1911,1720.91
67.2129,30.1524,8.08509,um,Spot,Position,63,75791,29.8891,1714.15
78.2792,29.5446,11.9648,um,Spot,Position,63,75792,21.6339,1405.31
59.8092,29.6571,12.0986,um,Spot,Position,63,75793,23.46,2209.67
87.7215,32.2933,12.6553,um,Spot,Position,63,75794,19.658,2224.26
110.007,30.6285,12.9761,um,Spot,Position,63,75795,17.7629,1382.33
27.0841,51.1816,9.51421,um,Spot,Position,63,75796,52.4628,1451.06
39.3149,39.6936,9.52669,um,Spot,Position,63,75797,1101.78,1233.65
32.0008,38.9437,10.2194,um,Spot,Position,63,75798,27.3747,1472.71
55.7705,62.2384,10.6633,um,Spot,Position,63,75799,79.0803,1470.56
39.1087,59.7785,11.3118,um,Spot,Position,63,75800,260.177,1502.93
55.4543,48.3375,11.7352,um,Spot,Position,63,75801,199.241,1776.25
47.9077,50.5984,11.5301,um,Spot,Position,63,75802,707.552,905.008
45.6801,40.3402,12.1221,um,Spot,Position,63,75803,747.562,1120.99
29.7771,60.341,12.2605,um,Spot,Position,63,75804,59.3895,1371.41
43.9796,62.7993,12.1893,um,Spot,Position,63,75805,408.083,1545.57
41.9721,47.7858,13.7996,um,Spot,Position,63,75806,640.408,1288.47
69.0354,54.6572,8.13191,um,Spot,Position,63,75807,221.346,1589.84
79.4725,53.9736,9.09948,um,Spot,Position,63,75808,34.4704,1130.74
59.9077,37.7565,9.29377,um,Spot,Position,63,75809,123.971,1412.53
75.009,41.3424,9.42465,um,Spot,Position,63,75810,27.2293,1346.11
75.249,52.877,9.68521,um,Spot,Position,63,75811,41.6632,1496.43
81.1296,49.5952,11.5734,um,Spot,Position,63,75812,41.0163,1096.87
68.8153,46.8242,12.2993,um,Spot,Position,63,75813,319.334,1556.01
76.9255,48.1957,14.3355,um,Spot,Position,63,75814,105.893,1301.97
71.026,54.9274,14.0432,um,Spot,Position,63,75815,225.256,1304.67
61.4744,52.6758,15.2439,um,Spot,Position,63,75816,245.696,1039.28
97.4706,36.6773,8.12599,um,Spot,Position,63,75817,13.7985,1861.21
86.7691,43.5709,7.90301,um,Spot,Position,63,75818,22.6563,1225.95
107.319,62.9138,7.93593,um,Spot,Position,63,75819,15.8224,1215.36
105.732,45.3242,8.85398,um,Spot,Position,63,75820,20.9425,970.548
89.5153,57.6572,8.66958,um,Spot,Position,63,75821,31.232,1169.63
93.1699,36.5264,9.35645,um,Spot,Position,63,75822,19.358,1717.35
114.931,47.8182,9.27883,um,Spot,Position,63,75823,20.8294,1108.83
110.848,49.8096,9.71058,um,Spot,Position,63,75824,14.5957,952.166
97.8379,49.9518,10.1941,um,Spot,Position,63,75825,25.0422,1561.84
97.6484,62.2294,10.6661,um,Spot,Position,63,75826,59.9562,1637.24
87.4385,38.0931,11.3334,um,Spot,Position,63,75827,17.4655,1758.33
104.719,62.5304,11.4434,um,Spot,Position,63,75828,14.6166,1381.22
114.559,36.9613,11.8299,um,Spot,Position,63,75829,24.1692,1225.16
113.821,42.2046,11.6632,um,Spot,Position,63,75830,14.5779,1428.44
87.0115,51.2562,13.3074,um,Spot,Position,63,75831,87.761,1423.44
100.393,49.8249,13.8374,um,Spot,Position,63,75832,18.023,1411.35
101.105,36.7211,14.2484,um,Spot,Position,63,75833,22.8321,1967.77
109.556,57.5167,14.5595,um,Spot,Position,63,75834,21.9599,1207.02
109.906,63.6117,14.5832,um,Spot,Position,63,75835,27.0725,1121.53
117.054,57.6642,14.8269,um,Spot,Position,63,75836,25.4953,1074.4
37.2332,80.4558,7.7622,um,Spot,Position,63,75837,31.2461,1716.23
45.5652,71.1892,8.20447,um,Spot,Position,63,75838,66.6251,1585.79
55.4666,72.1805,9.76146,um,Spot,Position,63,75839,72.1964,1008.34
37.3059,76.1246,10.2892,um,Spot,Position,63,75840,51.304,1903.73
47.2961,86.3842,10.4939,um,Spot,Position,63,75841,26.2319,1822.76
47.7814,80.4291,10.7781,um,Spot,Position,63,75842,17.4877,1326.52
42.3686,85.9616,11.319,um,Spot,Position,63,75843,38.9727,1357.72
51.0418,72.1879,12.2145,um,Spot,Position,63,75844,89.7817,1204.34
31.6067,67.6864,12.6461,um,Spot,Position,63,75845,1934.93,1777.44
44.6381,74.502,13.9742,um,Spot,Position,63,75846,177.213,1418.22
51.1447,67.6556,14.5899,um,Spot,Position,63,75847,90.7473,1148.53
52.0738,89.1951,14.7544,um,Spot,Position,63,75848,17.3898,1911.75
47.2501,67.5591,15.0046,um,Spot,Position,63,75849,327.592,1450.51
57.7288,86.0458,15.3365,um,Spot,Position,63,75850,22.1019,1539.41
79.276,67.1595,7.95327,um,Spot,Position,63,75851,47.0644,1426.61
66.1385,72.9085,7.95045,um,Spot,Position,63,75852,36.4234,1329.15
86.3805,82.7063,8.3178,um,Spot,Position,63,75853,21.2379,1517.12
61.6446,88.0504,8.30247,um,Spot,Position,63,75854,21.4069,1402.55
81.715,71.6964,8.86215,um,Spot,Position,63,75855,43.8176,1348.64
70.7871,77.3441,10.4365,um,Spot,Position,63,75856,25.5388,1329.69
58.5416,82.2777,10.3144,um,Spot,Position,63,75857,17.4909,1203.43
69.3172,91.1909,10.3759,um,Spot,Position,63,75858,19.2951,1813.13
85.6783,72.1965,11.3232,um,Spot,Position,63,75859,14.5071,1276.47
78.6775,80.6992,11.3444,um,Spot,Position,63,75860,127.22,1376.31
72.0191,65.3787,11.5509,um,Spot,Position,63,75861,562.544,1565.51
85.4819,88.5735,11.8241,um,Spot,Position,63,75862,18.5703,1164.4
63.2718,73.4932,12.2852,um,Spot,Position,63,75863,68.5734,1315.91
76.74,73.0992,13.3248,um,Spot,Position,63,75864,28.8717,1168.28
80.5703,87.4737,13.1671,um,Spot,Position,63,75865,24.21,1700.79
77.0406,91.7853,14.5894,um,Spot,Position,63,75866,16.4808,1465.78
72.9251,70.4213,15.2625,um,Spot,Position,63,75867,45.8234,1230.96
63.9714,78.2438,15.2501,um,Spot,Position,63,75868,91.0815,1396.16
93.0578,70.8027,8.98191,um,Spot,Position,63,75869,24.579,1297.92
95.6248,82.7076,8.99981,um,Spot,Position,63,75870,17.4553,1232.58
101.187,73.0486,9.27958,um,Spot,Position,63,75871,22.7309,1611.94
111.715,89.2247,9.81166,um,Spot,Position,63,75872,8.22982,1483.8
108.617,75.4802,10.9166,um,Spot,Position,63,75873,21.2454,1122.45
92.3937,77.6764,11.3503,um,Spot,Position,63,75874,20.7766,1632.91
94.9012,87.5581,11.8435,um,Spot,Position,63,75875,12.3375,1434.62
97.6541,90.574,12.6346,um,Spot,Position,63,75876,21.961,1508.08
113.595,66.9812,13.6497,um,Spot,Position,63,75877,17.2641,1239.66
98.7806,72.3119,13.956,um,Spot,Position,63,75878,29.0007,1546.03
89.0716,74.004,14.2491,um,Spot,Position,63,75879,21.7763,1350.27
100.258,75.9296,15.0759,um,Spot,Position,63,75880,26.7841,1729.98
113.34,75.8297,15.092,um,Spot,Position,63,75881,22.5566,1148.38
101.32,81.9797,15.1217,um,Spot,Position,63,75882,18.0168,1736.73
64.7669,31.0854,15.9927,um,Spot,Position,63,75883,21.1778,1927.82
59.4976,31.5926,16.9908,um,Spot,Position,63,75884,47.0738,1545.08
86.1396,34.4381,21.4895,um,Spot,Position,63,75885,24.7611,1989.52
65.543,32.3633,22.354,um,Spot,Position,63,75886,34.8992,1426.99
105.76,34.0504,16.3018,um,Spot,Position,63,75887,20.6358,1628.14
99.3971,29.9897,18.9042,um,Spot,Position,63,75888,19.3478,1848.92
26.6075,57.7658,17.4254,um,Spot,Position,63,75889,92.5313,1442.62
32.4063,60.1599,15.5217,um,Spot,Position,63,75890,271.817,1782.33
34.8547,51.3352,15.9429,um,Spot,Position,63,75891,2915.28,1827.66
39.6381,47.1158,17.2425,um,Spot,Position,63,75892,1965.55,1454.65
57.4337,61.76,17.7176,um,Spot,Position,63,75893,406.941,1951.19
55.239,46.4831,18.5891,um,Spot,Position,63,75894,655.796,1712.07
49.2235,38.1505,18.8663,um,Spot,Position,63,75895,2637.36,1529.88
43.3691,42.9812,19.0956,um,Spot,Position,63,75896,664.548,1574.33
35.508,47.607,19.0839,um,Spot,Position,63,75897,1099.12,1238.75
48.8292,53.0157,19.426,um,Spot,Position,63,75898,546.622,1563
40.1167,55.8254,20.1896,um,Spot,Position,63,75899,1119.9,1424.02
34.4798,53.4207,20.7746,um,Spot,Position,63,75900,1586.03,1551.11
40.4174,46.7349,22.7426,um,Spot,Position,63,75901,414.434,1270.73
43.9412,58.5508,22.8749,um,Spot,Position,63,75902,2034,1410.45
79.9499,38.5927,16.2016,um,Spot,Position,63,75903,29.9606,3091.82
84.2593,58.4471,17.5827,um,Spot,Position,63,75904,49.1735,1564.53
74.087,56.8584,19.3998,um,Spot,Position,63,75905,161.838,1672.56
63.4861,43.7227,20.9502,um,Spot,Position,63,75906,821.195,1798.46
64.2648,51.9259,21.3478,um,Spot,Position,63,75907,225.903,2037.38
77.0131,41.5706,22.2355,um,Spot,Position,63,75908,46.0015,1354.1
70.2129,46.7224,22.296,um,Spot,Position,63,75909,796.754,1691.04
80.9394,48.4016,22.1267,um,Spot,Position,63,75910,43.4678,1444.39
96.561,37.3743,15.4456,um,Spot,Position,63,75911,14.7797,1531.91
107.42,39.1584,15.5153,um,Spot,Position,63,75912,11.8647,1514.38
103.087,43.7302,17.5217,um,Spot,Position,63,75913,16.9365,1579.11
104.559,58.1791,17.5695,um,Spot,Position,63,75914,22.6179,1221.44
96.7296,53.6629,18.032,um,Spot,Position,63,75915,32.7638,1114.7
89.8188,52.2548,18.6404,um,Spot,Position,63,75916,45.1363,1255.98
112.786,63.8241,19.4609,um,Spot,Position,63,75917,27.2893,1181.14
87.8706,42.8305,19.7315,um,Spot,Position,63,75918,21.356,1589.8
104.273,49.7366,20.3822,um,Spot,Position,63,75919,19.6599,1155.97
99.3316,56.6714,20.1803,um,Spot,Position,63,75920,24.9075,1153.09
102.048,52.9119,21.9592,um,Spot,Position,63,75921,21.6083,1077.18
114.879,38.5011,22.2509,um,Spot,Position,63,75922,21.6416,1267.52
110.141,52.1914,22.4085,um,Spot,Position,63,75923,22.23,1086.8
108.558,63.1863,22.5512,um,Spot,Position,63,75924,16.5876,1404.38
115.537,45.726,20.7222,um,Spot,Position,63,75925,18.6623,1587.22
25.3471,72.2026,16.6134,um,Spot,Position,63,75926,38.7231,2868.2
51.6515,79.2618,16.4633,um,Spot,Position,63,75927,74.779,1251.63
46.0172,84.5184,16.6714,um,Spot,Position,63,75928,31.9566,1412.99
39.8122,66.952,17.9601,um,Spot,Position,63,75929,1259.68,1672.38
50.2342,76.4301,20.022,um,Spot,Position,63,75930,101.886,1219.31
43.1868,64.8449,20.4503,um,Spot,Position,63,75931,686.385,1378.78
56.7657,69.9993,20.9211,um,Spot,Position,63,75932,537.775,1370.45
38.177,82.8718,20.9382,um,Spot,Position,63,75933,232.941,980.053
46.3351,84.8924,21.275,um,Spot,Position,63,75934,39.0992,1153.15
52.9327,69.056,22.5709,um,Spot,Position,63,75935,615.046,1229.33
64.7166,64.9075,17.4601,um,Spot,Position,63,75936,130.685,1149.95
64.9764,88.3495,17.5478,um,Spot,Position,63,75937,21.1867,1457.96
77.0277,69.5686,19.2642,um,Spot,Position,63,75938,34.4938,1310.74
76.0237,78.1007,19.6341,um,Spot,Position,63,75939,27.4878,1477.29
65.9517,79.6952,19.3624,um,Spot,Position,63,75940,16.6892,1385.31
69.0346,69.9573,20.3437,um,Spot,Position,63,75941,244.139,1414.85
85.7371,70.1378,20.743,um,Spot,Position,63,75942,17.0236,1690.79
80.65,87.8711,21.3881,um,Spot,Position,63,75943,23.2139,1642.78
79.0157,74.1757,21.9336,um,Spot,Position,63,75944,14.8787,1555.96
70.0158,79.1053,22.3626,um,Spot,Position,63,75945,46.613,1398.07
94.905,86.0568,15.4659,um,Spot,Position,63,75946,16.9869,1436.84
107.056,76.0854,16.2793,um,Spot,Position,63,75947,14.5016,1193.29
111.855,88.0601,18.0767,um,Spot,Position,63,75948,18.0219,1780.92
93.1974,76.5911,19.3114,um,Spot,Position,63,75949,21.7101,1785.96
100.584,76.1248,21.4549,um,Spot,Position,63,75950,33.9602,1200.14
104.969,84.9824,21.561,um,Spot,Position,63,75951,16.4016,1815.54
109.848,88.9982,21.3315,um,Spot,Position,63,75952,21.6475,1563.08
111.461,80.5071,22.2619,um,Spot,Position,63,75953,18.7143,1766.69
105.161,75.8979,22.6445,um,Spot,Position,63,75954,17.3694,1377.47
86.7045,81.9433,22.7004,um,Spot,Position,63,75955,35.1503,1627.96
98.1898,89.7359,22.9548,um,Spot,Position,63,75956,24.3749,1461.17
115.758,86.7922,18.08,um,Spot,Position,63,75957,20.6769,1644.23
115.52,80.4937,18.9993,um,Spot,Position,63,75958,31.6351,1556.16
118.471,85.4442,20.8567,um,Spot,Position,63,75959,32.9557,1516.82
53.2421,31.013,25.6668,um,Spot,Position,63,75960,460.287,1383.77
70.2679,33.075,23.141,um,Spot,Position,63,75961,36.5975,1326.55
76.709,34.5689,23.5326,um,Spot,Position,63,75962,27.1202,1441.58
90.4263,32.0652,23.0866,um,Spot,Position,63,75963,18.9038,1927.56
93.9642,32.9951,30.6827,um,Spot,Position,63,75964,18.9246,1362.65
49.6323,58.3946,25.8129,um,Spot,Position,63,75965,1367.24,1428.81
57.4132,63.713,26.547,um,Spot,Position,63,75966,1692.85,1830.59
54.6451,43.8392,30.6078,um,Spot,Position,63,75967,50.8386,2671.28
52.2176,49.868,30.6394,um,Spot,Position,63,75968,51.1052,2795.26
60.7006,43.2471,24.0999,um,Spot,Position,63,75969,1076.95,1686.96
81.3811,38.2223,24.7968,um,Spot,Position,63,75970,25.6741,1726.46
76.0149,56.3277,25.2728,um,Spot,Position,63,75971,796.448,1809.8
85.4779,58.0576,25.0295,um,Spot,Position,63,75972,89.6809,1676.11
65.4085,41.3802,26.6914,um,Spot,Position,63,75973,471.896,1569.18
58.9869,57.6899,26.6445,um,Spot,Position,63,75974,1502.52,1600
80.7684,58.0806,26.8039,um,Spot,Position,63,75975,279.457,2397.68
72.3427,47.9257,27.0234,um,Spot,Position,63,75976,1059.15,1722.35
81.8134,63.9918,27.4964,um,Spot,Position,63,75977,150.581,2056.05
85.1401,45.8726,28.0706,um,Spot,Position,63,75978,35.3867,1296.6
66.428,56.7146,28.2327,um,Spot,Position,63,75979,2623.87,1470.86
64.5044,61.12,28.2073,um,Spot,Position,63,75980,2879.12,1538.31
68.7167,64.1692,28.3803,um,Spot,Position,63,75981,1800.94,1566.36
73.0926,52.354,29.5186,um,Spot,Position,63,75982,180.915,1584.5
74.0252,63.9224,29.378,um,Spot,Position,63,75983,239.058,1702.38
104.441,60.7656,23.2812,um,Spot,Position,63,75984,41.303,1366
94.0597,40.2453,23.9399,um,Spot,Position,63,75985,20.8651,2270.48
99.8657,46.868,23.8595,um,Spot,Position,63,75986,18.0182,1336.17
98.5461,51.1185,23.5661,um,Spot,Position,63,75987,24.7512,1401
110.446,43.761,24.0332,um,Spot,Position,63,75988,13.4753,1294.28
94.9148,47.0894,24.3623,um,Spot,Position,63,75989,37.7206,1226.29
86.7629,49.1708,24.5632,um,Spot,Position,63,75990,21.0296,1289.69
114.755,59.9863,24.7098,um,Spot,Position,63,75991,16.9343,1147.17
114.181,55.9197,25.6235,um,Spot,Position,63,75992,23.3366,1253.53
105.124,46.7132,26.382,um,Spot,Position,63,75993,32.3465,1439.9
109.618,55.9884,27.2476,um,Spot,Position,63,75994,32.2122,1366.33
97.762,59.5516,27.9874,um,Spot,Position,63,75995,33.1411,1554.06
106.104,62.8677,27.9196,um,Spot,Position,63,75996,39.4552,1429.54
95.4081,64.7676,27.963,um,Spot,Position,63,75997,22.2194,1592.59
90.5376,56.421,28.6861,um,Spot,Position,63,75998,294.237,1963.11
87.7587,64.3452,28.581,um,Spot,Position,63,75999,94.6218,1605.19
