
Time
 ==================== 
Time,Unit,Category,Time,ID,
717.731,s,Spot,3,55938,
717.731,s,Spot,3,55939,
717.731,s,Spot,3,55940,
717.731,s,Spot,3,55941,
717.731,s,Spot,3,55942,
717.731,s,Spot,3,55943,
717.731,s,Spot,3,55944,
717.731,s,Spot,3,55945,
717.731,s,Spot,3,55946,
717.731,s,Spot,3,55947,
717.731,s,Spot,3,55948,
717.731,s,Spot,3,55949,
717.731,s,Spot,3,55950,
717.731,s,Spot,3,55951,
717.731,s,Spot,3,55952,
717.731,s,Spot,3,55953,
717.731,s,Spot,3,55954,
717.731,s,Spot,3,55955,
717.731,s,Spot,3,55956,
717.731,s,Spot,3,55957,
717.731,s,Spot,3,55958,
717.731,s,Spot,3,55959,
717.731,s,Spot,3,55960,
717.731,s,Spot,3,55961,
717.731,s,Spot,3,55962,
717.731,s,Spot,3,55963,
717.731,s,Spot,3,55964,
717.731,s,Spot,3,55965,
717.731,s,Spot,3,55966,
717.731,s,Spot,3,55967,
717.731,s,Spot,3,55968,
717.731,s,Spot,3,55969,
717.731,s,Spot,3,55970,
717.731,s,Spot,3,55971,
717.731,s,Spot,3,55972,
717.731,s,Spot,3,55973,
717.731,s,Spot,3,55974,
717.731,s,Spot,3,55975,
717.731,s,Spot,3,55976,
717.731,s,Spot,3,55977,
717.731,s,Spot,3,55978,
717.731,s,Spot,3,55979,
717.731,s,Spot,3,55980,
717.731,s,Spot,3,55981,
717.731,s,Spot,3,55982,
717.731,s,Spot,3,55983,
717.731,s,Spot,3,55984,
717.731,s,Spot,3,55985,
717.731,s,Spot,3,55986,
717.731,s,Spot,3,55987,
717.731,s,Spot,3,55988,
717.731,s,Spot,3,55989,
717.731,s,Spot,3,55990,
717.731,s,Spot,3,55991,
717.731,s,Spot,3,55992,
717.731,s,Spot,3,55993,
717.731,s,Spot,3,55994,
717.731,s,Spot,3,55995,
717.731,s,Spot,3,55996,
717.731,s,Spot,3,55997,
717.731,s,Spot,3,55998,
717.731,s,Spot,3,55999,
717.731,s,Spot,3,56000,
717.731,s,Spot,3,56001,
717.731,s,Spot,3,56002,
717.731,s,Spot,3,56003,
717.731,s,Spot,3,56004,
717.731,s,Spot,3,56005,
717.731,s,Spot,3,56006,
717.731,s,Spot,3,56007,
717.731,s,Spot,3,56008,
717.731,s,Spot,3,56009,
717.731,s,Spot,3,56010,
717.731,s,Spot,3,56011,
717.731,s,Spot,3,56012,
717.731,s,Spot,3,56013,
717.731,s,Spot,3,56014,
717.731,s,Spot,3,56015,
717.731,s,Spot,3,56016,
717.731,s,Spot,3,56017,
717.731,s,Spot,3,56018,
717.731,s,Spot,3,56019,
717.731,s,Spot,3,56020,
717.731,s,Spot,3,56021,
717.731,s,Spot,3,56022,
717.731,s,Spot,3,56023,
717.731,s,Spot,3,56024,
717.731,s,Spot,3,56025,
717.731,s,Spot,3,56026,
717.731,s,Spot,3,56027,
717.731,s,Spot,3,56028,
717.731,s,Spot,3,56029,
717.731,s,Spot,3,56030,
717.731,s,Spot,3,56031,
717.731,s,Spot,3,56032,
717.731,s,Spot,3,56033,
717.731,s,Spot,3,56034,
717.731,s,Spot,3,56035,
717.731,s,Spot,3,56036,
717.731,s,Spot,3,56037,
717.731,s,Spot,3,56038,
717.731,s,Spot,3,56039,
717.731,s,Spot,3,56040,
717.731,s,Spot,3,56041,
717.731,s,Spot,3,56042,
717.731,s,Spot,3,56043,
717.731,s,Spot,3,56044,
717.731,s,Spot,3,56045,
717.731,s,Spot,3,56046,
717.731,s,Spot,3,56047,
717.731,s,Spot,3,56048,
717.731,s,Spot,3,56049,
